genre,language,kmeans_mlp,kmeans_beta,kmeans_cvae,kmeans_pca
blues,English,13,0,8,13
blues,English,13,0,8,13
blues,English,13,0,8,13
blues,English,13,0,8,7
blues,English,13,0,8,13
blues,English,13,0,8,7
blues,English,13,0,8,7
blues,English,13,0,8,7
blues,English,13,0,8,7
blues,English,13,0,8,0
blues,English,13,0,8,7
blues,English,13,0,8,7
blues,English,13,0,8,13
blues,English,13,0,8,0
blues,English,13,0,8,11
blues,English,13,0,8,13
blues,English,13,0,8,11
classical,English,5,3,5,6
classical,English,5,3,5,3
classical,English,5,3,5,6
classical,English,5,3,5,3
classical,English,5,3,5,3
classical,English,5,3,5,3
classical,English,5,3,5,3
classical,English,5,3,5,3
classical,English,5,3,5,3
classical,English,5,3,5,6
classical,English,5,3,5,6
classical,English,5,3,5,3
classical,English,5,3,5,6
classical,English,5,3,5,6
classical,English,5,3,5,6
classical,English,5,3,5,6
classical,English,5,3,5,6
classical,English,5,3,5,3
classical,English,5,3,5,6
classical,English,5,3,5,6
classical,English,5,3,5,6
classical,English,5,3,5,3
classical,English,5,3,5,6
classical,English,5,3,5,6
classical,English,5,3,5,6
classical,English,5,3,5,6
classical,English,5,3,5,6
classical,English,5,3,5,3
classical,English,5,3,5,3
classical,English,5,3,5,3
classical,English,5,3,5,6
classical,English,5,3,5,6
classical,English,5,3,5,6
classical,English,5,3,5,6
classical,English,5,3,5,6
classical,English,5,3,5,3
classical,English,5,3,5,6
classical,English,5,3,5,3
classical,English,5,3,5,6
classical,English,5,3,5,3
classical,English,5,3,5,3
classical,English,5,3,5,6
classical,English,5,3,5,6
classical,English,5,3,5,6
classical,English,5,3,5,3
classical,English,5,3,5,3
classical,English,5,3,5,3
classical,English,5,3,5,6
classical,English,5,3,5,6
classical,English,5,3,5,6
classical,English,5,3,5,3
classical,English,5,3,5,6
classical,English,5,3,5,3
classical,English,5,3,5,3
classical,English,5,3,5,6
classical,English,5,3,5,3
classical,English,5,3,5,3
classical,English,5,3,5,6
classical,English,5,3,5,3
classical,English,5,3,5,3
classical,English,5,3,5,6
classical,English,5,3,5,6
classical,English,5,3,5,3
classical,English,5,3,5,3
classical,English,5,3,5,3
classical,English,5,3,5,6
classical,English,5,3,5,3
classical,English,5,3,5,6
classical,English,5,3,5,6
classical,English,5,3,5,3
classical,English,5,3,5,3
classical,English,5,3,5,6
classical,English,5,3,5,6
classical,English,5,3,5,3
classical,English,5,3,5,3
classical,English,5,3,5,6
classical,English,5,3,5,6
classical,English,5,3,5,3
classical,English,5,3,5,6
classical,English,5,3,5,3
classical,English,5,3,5,6
classical,English,5,3,5,3
classical,English,5,3,5,6
classical,English,5,3,5,3
classical,English,5,3,5,6
classical,English,5,3,5,3
classical,English,5,3,5,6
classical,English,5,3,5,6
classical,English,5,3,5,3
classical,English,5,3,5,3
classical,English,5,3,5,3
classical,English,5,3,5,6
classical,English,5,3,5,6
classical,English,5,3,5,3
classical,English,5,3,5,3
classical,English,5,3,5,3
classical,English,5,3,5,6
classical,English,5,3,5,3
classical,English,5,3,5,3
classical,English,5,3,5,6
country,English,4,4,8,13
country,English,4,4,8,0
country,English,4,4,8,7
country,English,4,4,4,9
country,English,4,4,4,9
country,English,4,4,8,0
country,English,4,4,4,7
country,English,4,4,4,13
country,English,4,4,4,9
country,English,4,4,8,0
country,English,4,4,4,0
country,English,4,4,4,0
country,English,4,4,8,13
country,English,4,4,4,9
country,English,4,4,4,9
country,English,4,4,8,0
country,English,4,4,4,9
country,English,4,4,4,0
country,English,4,4,4,7
country,English,4,4,4,0
country,English,4,4,8,9
country,English,4,4,4,0
country,English,4,4,4,7
country,English,4,4,4,0
country,English,4,4,4,7
country,English,4,4,8,7
country,English,4,4,4,7
country,English,4,4,8,9
country,English,4,4,8,9
country,English,4,4,8,7
country,English,4,4,8,9
country,English,4,4,4,0
country,English,4,4,8,0
country,English,4,4,4,9
country,English,13,4,8,0
country,English,13,4,8,0
country,English,4,4,4,0
country,English,4,4,8,7
country,English,4,4,8,13
country,English,4,4,4,0
country,English,4,4,8,7
country,English,4,4,8,13
country,English,4,4,4,7
country,English,4,4,8,0
country,English,4,4,4,7
country,English,4,4,8,0
country,English,4,4,8,13
country,English,4,4,4,0
country,English,4,4,8,0
country,English,4,4,8,0
country,English,4,4,4,13
country,English,4,4,8,0
country,English,4,4,4,7
country,English,4,4,8,0
country,English,4,4,4,0
country,English,4,4,4,0
country,English,4,4,4,7
country,English,4,4,4,9
country,English,4,4,8,13
country,English,4,4,8,0
country,English,4,4,4,7
country,English,4,4,4,7
country,English,4,4,4,0
country,English,4,4,4,7
country,English,4,4,4,0
country,English,4,4,8,9
country,English,4,4,8,9
country,English,4,4,4,0
country,English,4,4,8,0
country,English,4,4,8,0
country,English,4,4,4,9
country,English,4,4,8,0
country,English,4,4,4,13
country,English,4,4,8,0
country,English,4,4,4,0
country,English,4,4,8,7
country,English,4,4,4,0
country,English,4,4,4,0
country,English,4,4,4,9
country,English,4,4,4,0
country,English,4,4,4,7
country,English,4,4,4,0
country,English,4,4,8,9
country,English,4,4,4,7
country,English,4,4,8,13
country,English,4,4,4,7
country,English,4,4,8,0
country,English,4,4,4,7
country,English,4,4,4,13
country,English,4,4,4,7
country,English,4,4,8,9
country,English,4,4,4,7
country,English,4,4,8,9
country,English,4,4,8,7
country,English,4,4,8,0
country,English,4,4,4,7
country,English,4,4,4,7
country,English,4,4,8,9
country,English,4,4,8,9
country,English,4,4,8,9
disco,English,6,1,10,8
disco,English,6,1,10,12
disco,English,6,1,10,1
disco,English,6,1,6,5
disco,English,6,1,6,1
disco,English,6,1,6,1
disco,English,6,1,6,5
disco,English,6,1,6,8
disco,English,6,1,10,5
disco,English,6,1,6,12
disco,English,6,1,6,5
disco,English,6,1,6,5
disco,English,6,1,6,8
disco,English,6,1,10,1
disco,English,6,1,6,5
disco,English,6,1,6,1
disco,English,6,1,6,5
disco,English,6,1,10,5
disco,English,6,1,6,8
disco,English,6,1,6,8
disco,English,6,1,6,8
disco,English,6,1,6,1
disco,English,6,1,6,5
disco,English,6,1,6,8
disco,English,6,1,6,8
disco,English,6,1,10,8
disco,English,6,1,6,8
disco,English,6,1,6,8
disco,English,6,1,6,5
disco,English,6,1,6,8
disco,English,6,1,10,5
disco,English,6,1,6,5
disco,English,6,1,10,8
disco,English,6,1,6,8
disco,English,6,1,6,12
disco,English,6,1,6,1
disco,English,6,1,6,5
disco,English,6,1,6,8
disco,English,6,1,6,12
disco,English,6,1,10,5
disco,English,6,1,10,1
disco,English,6,1,6,1
disco,English,6,1,10,1
disco,English,6,1,10,5
disco,English,6,1,0,5
disco,English,6,1,10,5
disco,English,6,1,10,1
disco,English,6,1,10,5
disco,English,6,1,10,5
disco,English,6,1,10,12
disco,English,6,1,6,12
disco,English,6,1,6,5
disco,English,6,1,10,1
disco,English,6,1,6,12
disco,English,0,1,6,8
disco,English,6,1,10,5
disco,English,6,1,6,5
disco,English,6,1,6,1
disco,English,6,1,6,1
disco,English,6,1,6,1
disco,English,6,1,6,8
disco,English,6,1,6,8
disco,English,6,1,6,1
disco,English,6,1,6,12
disco,English,6,1,6,8
disco,English,6,1,6,5
disco,English,6,1,10,12
disco,English,6,1,6,8
disco,English,6,1,6,5
disco,English,6,1,10,12
disco,English,6,1,6,1
disco,English,6,1,10,1
disco,English,6,1,10,5
disco,English,6,1,10,1
disco,English,6,1,6,5
disco,English,6,1,6,1
disco,English,6,1,6,5
disco,English,6,1,10,8
disco,English,6,1,6,8
disco,English,6,1,10,5
disco,English,6,1,6,1
disco,English,6,1,10,12
disco,English,6,1,6,12
disco,English,6,1,6,8
disco,English,6,1,6,12
disco,English,6,1,6,1
disco,English,6,1,6,1
disco,English,6,1,6,8
disco,English,6,1,10,5
disco,English,6,1,6,8
disco,English,6,1,6,8
disco,English,6,1,6,8
disco,English,6,1,6,1
disco,English,6,1,6,5
disco,English,6,1,6,5
disco,English,6,1,6,8
disco,English,6,1,6,8
disco,English,6,1,6,8
disco,English,6,1,6,5
disco,English,6,1,6,1
hiphop,English,3,10,0,10
hiphop,English,3,10,10,10
hiphop,English,3,10,0,10
hiphop,English,3,10,0,10
hiphop,English,3,10,0,10
hiphop,English,3,10,0,12
hiphop,English,3,10,0,1
hiphop,English,3,10,0,12
hiphop,English,3,10,0,10
hiphop,English,3,10,0,10
hiphop,English,3,10,0,10
hiphop,English,3,10,0,12
hiphop,English,3,10,0,10
hiphop,English,3,10,0,10
hiphop,English,3,10,0,10
hiphop,English,3,10,0,12
hiphop,English,3,10,0,10
hiphop,English,3,10,0,10
hiphop,English,3,10,0,10
hiphop,English,3,10,0,10
hiphop,English,3,10,0,10
hiphop,English,3,10,0,1
hiphop,English,3,10,0,10
hiphop,English,3,10,0,12
hiphop,English,3,10,10,10
hiphop,English,3,10,0,10
hiphop,English,3,10,0,10
hiphop,English,3,10,0,10
hiphop,English,3,10,0,10
hiphop,English,3,10,0,10
hiphop,English,3,10,0,10
hiphop,English,3,10,0,12
hiphop,English,3,10,0,10
hiphop,English,3,10,0,10
hiphop,English,3,10,0,10
hiphop,English,3,10,0,10
hiphop,English,3,10,0,10
hiphop,English,3,10,0,10
hiphop,English,3,10,0,10
hiphop,English,3,10,10,10
hiphop,English,3,10,0,10
hiphop,English,3,10,0,12
hiphop,English,3,10,0,10
hiphop,English,3,10,0,1
hiphop,English,3,10,0,10
hiphop,English,3,10,0,10
hiphop,English,3,10,0,10
hiphop,English,3,10,0,12
hiphop,English,3,10,0,10
hiphop,English,3,10,0,10
hiphop,English,3,10,0,10
hiphop,English,3,10,0,10
hiphop,English,3,10,0,10
hiphop,English,3,10,0,12
hiphop,English,3,10,0,10
hiphop,English,3,10,0,12
hiphop,English,3,10,0,10
hiphop,English,3,10,0,1
hiphop,English,3,10,0,12
hiphop,English,3,10,0,10
hiphop,English,3,10,0,12
hiphop,English,3,10,0,10
hiphop,English,3,10,0,12
hiphop,English,3,10,0,10
hiphop,English,3,10,0,10
hiphop,English,3,10,0,1
hiphop,English,3,10,10,10
hiphop,English,3,10,10,10
hiphop,English,3,10,0,10
hiphop,English,3,10,0,10
hiphop,English,3,10,10,1
hiphop,English,3,10,0,12
hiphop,English,3,10,0,12
hiphop,English,3,10,0,12
hiphop,English,3,10,0,10
hiphop,English,3,10,0,10
hiphop,English,3,10,0,10
hiphop,English,3,10,0,10
hiphop,English,3,10,0,12
hiphop,English,3,10,0,10
hiphop,English,3,10,0,10
hiphop,English,3,10,10,10
hiphop,English,3,10,0,10
hiphop,English,3,10,0,10
hiphop,English,3,10,10,10
hiphop,English,3,10,0,10
hiphop,English,3,10,0,12
hiphop,English,3,10,0,10
hiphop,English,3,10,0,1
hiphop,English,3,10,0,10
hiphop,English,3,10,0,10
hiphop,English,3,10,0,12
hiphop,English,3,10,10,10
hiphop,English,3,10,0,10
hiphop,English,3,10,0,12
hiphop,English,3,10,10,10
hiphop,English,3,10,0,10
hiphop,English,3,10,0,12
hiphop,English,3,10,0,10
hiphop,English,3,10,0,10
jazz,English,2,8,2,7
jazz,English,2,8,2,13
jazz,English,2,8,2,13
jazz,English,2,8,2,13
jazz,English,2,8,2,7
jazz,English,2,8,2,11
jazz,English,2,8,2,13
jazz,English,2,8,2,11
jazz,English,2,8,2,7
jazz,English,2,8,2,11
jazz,English,2,8,2,11
jazz,English,2,8,2,7
jazz,English,2,8,2,7
jazz,English,2,8,2,7
jazz,English,2,8,2,0
jazz,English,2,8,2,11
jazz,English,2,8,2,11
jazz,English,2,8,2,11
jazz,English,2,8,2,11
jazz,English,2,8,2,11
jazz,English,2,8,2,11
jazz,English,2,8,2,7
jazz,English,2,8,2,13
jazz,English,2,8,2,13
jazz,English,2,8,2,13
jazz,English,2,8,2,11
jazz,English,2,8,2,11
jazz,English,2,8,2,11
jazz,English,2,8,2,7
jazz,English,2,8,2,13
jazz,English,2,8,2,13
jazz,English,2,8,2,13
jazz,English,2,8,2,7
jazz,English,2,8,2,11
jazz,English,2,8,2,11
jazz,English,2,8,2,13
jazz,English,2,8,2,13
jazz,English,2,8,2,11
jazz,English,2,8,2,7
jazz,English,2,8,2,7
jazz,English,2,8,2,13
jazz,English,2,8,2,11
jazz,English,2,8,2,7
jazz,English,2,8,2,11
jazz,English,2,8,2,11
jazz,English,2,8,2,13
jazz,English,2,8,2,7
jazz,English,2,8,2,11
jazz,English,2,8,2,11
jazz,English,2,8,2,11
jazz,English,2,8,2,11
jazz,English,2,8,2,7
jazz,English,2,8,2,13
jazz,English,2,8,2,11
jazz,English,2,8,2,11
jazz,English,2,8,2,13
jazz,English,2,8,2,11
jazz,English,2,8,2,13
jazz,English,2,8,2,7
jazz,English,2,8,2,11
jazz,English,2,8,2,11
jazz,English,2,8,2,7
jazz,English,2,8,2,11
jazz,English,2,8,2,11
jazz,English,2,8,2,11
jazz,English,2,8,2,11
jazz,English,2,8,2,13
jazz,English,2,8,2,11
jazz,English,2,8,2,11
jazz,English,2,8,2,11
jazz,English,2,8,2,11
jazz,English,2,8,2,11
jazz,English,2,8,2,13
jazz,English,2,8,2,7
jazz,English,2,8,2,11
jazz,English,2,8,2,11
jazz,English,2,8,2,7
jazz,English,2,8,2,11
jazz,English,2,8,2,7
jazz,English,2,8,2,13
jazz,English,2,8,2,13
jazz,English,2,8,2,11
jazz,English,2,8,2,11
jazz,English,2,8,2,11
jazz,English,2,8,2,11
jazz,English,2,8,2,11
jazz,English,2,8,2,7
jazz,English,2,8,2,7
jazz,English,2,8,2,13
jazz,English,2,8,2,7
jazz,English,2,8,2,13
jazz,English,2,8,2,7
jazz,English,2,8,2,13
jazz,English,2,8,2,7
jazz,English,2,8,2,11
jazz,English,2,8,2,7
jazz,English,2,8,2,13
jazz,English,2,8,2,11
jazz,English,2,8,2,11
jazz,English,2,8,2,11
metal,English,10,6,10,10
metal,English,10,6,10,12
metal,English,10,6,0,1
metal,English,10,6,10,1
metal,English,10,6,0,12
metal,English,10,6,10,10
metal,English,10,6,10,10
metal,English,10,6,10,12
metal,English,10,6,10,12
metal,English,10,6,10,1
metal,English,10,6,10,10
metal,English,10,6,10,10
metal,English,10,6,10,12
metal,English,10,6,10,10
metal,English,10,6,10,12
metal,English,10,6,10,12
metal,English,10,6,10,8
metal,English,10,6,10,10
metal,English,10,6,10,1
metal,English,10,6,10,12
metal,English,10,6,6,10
metal,English,10,6,10,10
metal,English,10,6,10,10
metal,English,10,6,0,10
metal,English,10,6,10,12
metal,English,10,6,10,10
metal,English,10,6,10,12
metal,English,10,6,10,12
metal,English,10,6,10,10
metal,English,10,6,0,1
metal,English,10,6,10,10
metal,English,10,6,10,10
metal,English,10,6,10,1
metal,English,10,6,10,10
metal,English,10,6,10,10
metal,English,10,6,0,12
metal,English,10,10,10,12
metal,English,3,6,0,12
metal,English,10,6,10,1
metal,English,10,6,10,10
metal,English,10,6,0,1
metal,English,10,6,10,12
metal,English,10,6,10,12
metal,English,10,6,10,10
metal,English,10,6,0,10
metal,English,10,6,10,1
metal,English,10,6,10,12
metal,English,10,6,10,10
metal,English,10,6,10,1
metal,English,10,6,10,1
metal,English,10,6,10,12
metal,English,10,6,10,12
metal,English,10,6,0,12
metal,English,10,6,10,1
metal,English,10,6,10,10
metal,English,10,6,10,5
metal,English,10,6,10,10
metal,English,10,6,10,10
metal,English,10,6,10,10
metal,English,10,6,10,12
metal,English,10,6,10,1
metal,English,10,6,10,1
metal,English,10,6,0,10
metal,English,10,6,10,10
metal,English,10,6,10,12
metal,English,10,6,10,5
metal,English,10,6,10,10
metal,English,10,6,10,1
metal,English,10,6,10,12
metal,English,10,6,10,10
metal,English,10,6,10,12
metal,English,10,6,10,12
metal,English,10,6,10,12
metal,English,10,6,10,1
metal,English,10,6,10,12
metal,English,10,6,10,12
metal,English,10,6,10,5
metal,English,10,6,10,12
metal,English,10,6,10,10
metal,English,10,6,10,12
metal,English,10,6,10,12
metal,English,10,6,10,10
metal,English,10,6,0,1
metal,English,10,6,0,1
metal,English,10,6,10,10
metal,English,10,6,6,1
metal,English,10,6,10,12
metal,English,10,6,10,12
metal,English,10,6,10,1
metal,English,10,6,10,10
metal,English,10,6,10,10
metal,English,10,6,10,1
metal,English,10,6,10,10
metal,English,10,6,10,1
metal,English,10,6,10,12
metal,English,10,6,10,12
metal,English,10,6,10,5
metal,English,10,6,10,1
metal,English,10,6,10,1
metal,English,10,6,10,1
pop,English,0,9,6,8
pop,English,0,9,6,8
pop,English,0,9,6,5
pop,English,0,9,6,5
pop,English,0,9,6,8
pop,English,0,9,6,1
pop,English,0,9,6,8
pop,English,0,9,6,8
pop,English,0,9,6,5
pop,English,0,9,6,1
pop,English,0,9,6,5
pop,English,0,9,6,5
pop,English,0,9,6,5
pop,English,0,9,6,5
pop,English,0,9,6,8
pop,English,0,9,6,5
pop,English,0,9,6,8
pop,English,0,9,6,5
pop,English,0,9,6,8
pop,English,0,9,6,8
pop,English,0,9,6,5
pop,English,0,9,6,8
pop,English,0,9,6,5
pop,English,0,9,6,8
pop,English,0,9,6,8
pop,English,0,9,6,9
pop,English,0,9,6,8
pop,English,0,9,6,1
pop,English,0,9,6,8
pop,English,0,9,6,5
pop,English,0,9,6,1
pop,English,0,9,6,8
pop,English,0,9,6,8
pop,English,0,9,6,1
pop,English,0,9,6,9
pop,English,0,9,6,5
pop,English,0,9,6,8
pop,English,0,9,6,8
pop,English,0,9,6,5
pop,English,0,9,6,8
pop,English,0,9,6,5
pop,English,0,9,6,5
pop,English,0,9,6,1
pop,English,0,9,6,12
pop,English,0,9,6,5
pop,English,0,9,6,8
pop,English,0,9,6,5
pop,English,0,9,6,5
pop,English,0,9,6,8
pop,English,0,9,6,8
pop,English,0,9,6,8
pop,English,0,9,6,12
pop,English,0,9,6,5
pop,English,0,9,6,5
pop,English,0,9,6,5
pop,English,0,9,6,8
pop,English,0,9,6,8
pop,English,0,9,6,8
pop,English,0,9,6,5
pop,English,0,9,6,1
pop,English,0,9,6,8
pop,English,0,9,6,8
pop,English,0,9,6,5
pop,English,0,9,6,5
pop,English,0,9,6,1
pop,English,0,9,6,5
pop,English,0,9,6,5
pop,English,0,9,6,5
pop,English,0,9,6,8
pop,English,0,9,6,8
pop,English,0,9,6,8
pop,English,0,9,6,8
pop,English,0,9,6,5
pop,English,0,9,6,5
pop,English,0,9,6,8
pop,English,0,9,6,8
pop,English,0,9,6,8
pop,English,0,9,10,9
pop,English,0,9,6,5
pop,English,0,9,6,1
pop,English,0,9,6,8
pop,English,0,9,6,8
pop,English,0,9,6,5
pop,English,0,9,6,5
pop,English,0,9,6,8
pop,English,0,9,6,1
pop,English,0,9,6,8
pop,English,0,9,6,1
pop,English,0,9,6,8
pop,English,0,9,6,8
pop,English,0,9,6,1
pop,English,0,9,6,5
pop,English,0,9,6,8
pop,English,0,9,6,8
pop,English,0,9,6,8
pop,English,0,9,6,8
pop,English,0,9,6,5
pop,English,0,9,6,8
pop,English,0,9,6,5
pop,English,0,9,6,8
reggae,English,9,7,4,9
reggae,English,9,7,4,9
reggae,English,9,7,4,9
reggae,English,9,7,4,0
reggae,English,9,7,4,9
reggae,English,9,7,4,0
reggae,English,9,7,4,0
reggae,English,9,7,4,0
reggae,English,9,7,4,9
reggae,English,9,7,4,9
reggae,English,9,7,4,9
reggae,English,9,7,4,0
reggae,English,9,7,4,0
reggae,English,9,7,4,9
reggae,English,9,7,4,9
reggae,English,9,7,4,0
reggae,English,9,7,4,9
reggae,English,9,7,4,9
reggae,English,9,7,4,9
reggae,English,9,7,4,9
reggae,English,9,7,4,0
reggae,English,9,7,4,9
reggae,English,9,7,4,9
reggae,English,9,7,4,9
reggae,English,9,7,4,5
reggae,English,9,7,4,0
reggae,English,9,7,4,9
reggae,English,9,7,4,0
reggae,English,9,7,4,9
reggae,English,9,7,4,9
reggae,English,9,7,4,0
reggae,English,9,7,4,9
reggae,English,9,7,4,8
reggae,English,9,7,4,9
reggae,English,9,7,4,9
reggae,English,9,7,4,9
reggae,English,9,7,4,9
reggae,English,9,7,4,9
reggae,English,9,7,4,9
reggae,English,9,7,4,9
reggae,English,9,7,4,9
reggae,English,9,7,4,9
reggae,English,9,7,4,9
reggae,English,9,7,4,9
reggae,English,9,7,4,9
reggae,English,9,7,4,9
reggae,English,9,7,4,0
reggae,English,9,7,4,0
reggae,English,9,7,4,9
reggae,English,9,7,4,9
reggae,English,9,7,4,9
reggae,English,9,7,4,9
reggae,English,9,7,4,9
reggae,English,9,7,4,9
reggae,English,9,7,4,9
reggae,English,9,7,4,9
reggae,English,9,7,4,0
reggae,English,9,7,4,9
reggae,English,9,7,4,9
reggae,English,9,7,4,0
reggae,English,9,7,4,9
reggae,English,9,7,4,9
reggae,English,9,7,4,9
reggae,English,9,7,4,0
reggae,English,9,7,4,9
reggae,English,9,7,4,0
reggae,English,9,7,4,8
reggae,English,9,7,4,9
reggae,English,9,7,4,9
reggae,English,9,7,4,8
reggae,English,9,7,4,9
reggae,English,9,7,4,9
reggae,English,9,7,4,0
reggae,English,9,7,4,9
reggae,English,9,7,4,9
reggae,English,9,7,4,9
reggae,English,9,7,4,9
reggae,English,9,7,4,9
reggae,English,9,7,4,9
reggae,English,9,7,4,9
reggae,English,9,7,4,9
reggae,English,9,7,4,5
reggae,English,9,7,4,0
reggae,English,9,7,4,9
reggae,English,9,7,4,9
reggae,English,9,7,4,9
reggae,English,9,7,4,9
reggae,English,9,7,4,9
reggae,English,9,7,4,9
reggae,English,9,7,4,9
reggae,English,9,7,4,5
reggae,English,9,7,4,9
reggae,English,9,7,4,9
reggae,English,9,7,4,9
reggae,English,9,7,4,9
reggae,English,9,7,4,9
reggae,English,9,7,4,0
reggae,English,9,7,4,9
reggae,English,9,7,4,9
reggae,English,9,7,4,9
rock,English,6,1,10,12
rock,English,6,1,10,8
rock,English,6,1,10,5
rock,English,6,1,10,8
rock,English,6,1,10,1
rock,English,6,1,10,12
rock,English,6,1,10,5
rock,English,6,1,10,12
rock,English,6,1,10,1
rock,English,6,1,10,1
rock,English,6,1,10,12
rock,English,6,1,10,5
rock,English,6,1,10,12
rock,English,6,1,6,5
rock,English,6,1,10,5
rock,English,6,1,10,5
rock,English,6,1,10,12
rock,English,6,6,10,12
rock,English,6,1,6,12
rock,English,6,1,6,1
rock,English,6,1,10,1
rock,English,6,1,10,5
rock,English,6,1,10,5
rock,English,6,1,10,12
rock,English,6,1,10,1
rock,English,6,1,6,5
rock,English,6,1,10,12
rock,English,6,1,10,5
rock,English,6,1,10,8
rock,English,6,1,6,8
rock,English,6,1,10,12
rock,English,6,1,10,1
rock,English,6,1,6,8
rock,English,6,1,10,5
rock,English,6,1,10,12
rock,English,6,1,10,5
rock,English,6,1,6,1
rock,English,6,1,10,5
rock,English,6,1,6,5
rock,English,6,1,10,5
rock,English,6,1,10,5
rock,English,6,1,10,1
rock,English,6,1,10,5
rock,English,6,1,10,12
rock,English,6,1,10,8
rock,English,6,1,6,1
rock,English,6,1,6,8
rock,English,6,1,10,5
rock,English,6,1,6,1
rock,English,6,1,10,5
rock,English,6,1,10,12
rock,English,6,1,10,1
rock,English,6,1,10,12
rock,English,6,1,10,12
rock,English,6,6,6,12
rock,English,6,1,10,12
rock,English,6,1,10,5
rock,English,6,1,10,8
rock,English,6,1,6,5
rock,English,6,1,6,1
rock,English,6,1,10,12
rock,English,6,1,10,8
rock,English,6,1,10,8
rock,English,6,1,10,8
rock,English,6,1,10,1
rock,English,6,1,6,12
rock,English,6,1,10,8
rock,English,6,1,6,1
rock,English,6,1,10,12
rock,English,6,1,10,12
rock,English,6,1,10,12
rock,English,6,1,10,1
rock,English,6,1,10,12
rock,English,6,1,10,12
rock,English,10,1,10,12
rock,English,6,1,6,8
rock,English,6,1,10,8
rock,English,6,1,10,1
rock,English,6,1,10,5
rock,English,6,1,10,12
rock,English,6,1,10,12
rock,English,6,1,6,8
rock,English,6,1,10,1
rock,English,6,1,10,5
rock,English,6,1,6,12
rock,English,6,1,10,12
rock,English,6,1,6,8
rock,English,6,1,10,1
rock,English,6,1,10,1
rock,English,6,1,6,12
rock,English,6,1,10,1
rock,English,6,1,6,1
rock,English,6,1,10,1
rock,English,6,1,10,12
rock,English,6,1,10,12
rock,English,6,1,10,12
rock,English,6,1,10,8
rock,English,6,1,10,8
rock,English,6,1,10,1
rock,English,6,1,10,1
Rabindra_Sangeet,Bangla,1,13,1,4
Rabindra_Sangeet,Bangla,1,13,7,2
Rabindra_Sangeet,Bangla,7,5,3,14
Rabindra_Sangeet,Bangla,7,5,3,14
Rabindra_Sangeet,Bangla,12,12,12,2
Rabindra_Sangeet,Bangla,8,2,1,4
Rabindra_Sangeet,Bangla,11,13,13,14
Rabindra_Sangeet,Bangla,1,13,7,2
Rabindra_Sangeet,Bangla,8,2,1,4
Rabindra_Sangeet,Bangla,1,2,1,4
Rabindra_Sangeet,Bangla,7,5,3,14
Rabindra_Sangeet,Bangla,1,13,7,2
Rabindra_Sangeet,Bangla,8,2,1,4
Rabindra_Sangeet,Bangla,1,13,7,14
Rabindra_Sangeet,Bangla,14,11,11,4
Rabindra_Sangeet,Bangla,12,12,12,2
Rabindra_Sangeet,Bangla,12,12,12,2
Rabindra_Sangeet,Bangla,7,11,13,14
Rabindra_Sangeet,Bangla,14,11,13,4
Rabindra_Sangeet,Bangla,14,2,11,4
Baul,Bangla,14,11,11,4
Baul,Bangla,8,2,14,4
Baul,Bangla,12,12,12,2
Baul,Bangla,7,5,9,14
Baul,Bangla,14,11,1,4
Baul,Bangla,8,2,14,4
Baul,Bangla,7,5,3,14
